Title,Parent Organization,Contact Name,Contact Title,Phone Number,Phone Ext.,Website URL,Center Email Address,Country,Postal Code,County,Facebook Page URL,Twitter URL,Blog URL,About Our Center,Organization Type,Languages,Languages (Other),Number of Computers,Windows/Mac OS,Assistive Technology,Assistive Technology (Other),Wi-Fi Available?,Other Technology,Target Audience,Target Audience (Other),Open to Public?,Location
Kalispel Tribal Court,,Evin Olson,Court Analyst,509-447-7139,,http://www.kalispeltribe.com/tribal-court/,eolson@kalispeltribe.com,United States,99119,Pend Oreille,,,,"The Tribal Court System supports the Kalispel Tribe, its people and its  resources by managing tribal sovereignty, reserved rights, and  religious, cultural and traditional practices.  The Court System  encourages individual responsibility for life choices and demands  respect from Tribal members for the laws and codes of the Kalispel  Tribe.
The courthouse-based public law and justice computer center allows the public and users of the court system to obtain information about the law and access court records and court services. It also provices access to use of legal assistance and self-help legal support services, and other resources and information needed to comply with legal obligations or to secure legal protection.",Justice Center,,,1,Windows,None,,No Wi-Fi,Video conferencing,Adults,court system participants,Limited Users,"22 Camas Flat Road
Usk, Washington
(48.31364999974784, -117.28071999962816)"
Yakama Nation Library,,Merida Kipp,Micro Computer Specialist,509-865-2800,6,http://www.yakamamuseum.com/ynlibrary.php,mkipp@yakama.com,United States,98948,Yakima,,,,"Our campus is home to the Yakama Nation Museum, Yakama Nation Gift Shop,  Heritage Inn Restaurant, Heritage Theater, and Yakama Nation Library.  Come to tour, experience, research, view, shop, and/or eat with us.",Library,English,,35,Windows,None,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"Spiel-yi LoopP.O. Box 151
Toppenish, Washington
(46.37508000014208, -120.31298000012674)"
Chelan County Law Library Computing Center,,Fona Suggs,Judicial Assistant,509-667-6210,,http://www.co.chelan.wa.us/scj/scj_main.htm,Fona.Sugg@CO.CHELAN.WA.US ,United States,98807-0880,Chelan,,,,"The Chelan County Law Library Public Law & Justice Computing Center allows the  public and users of the court system to obtain information about the law  and access court records and court services. It also provices access to  use of legal assistance and self-help legal support services, and other  resources and information needed to comply with legal obligations or to  secure legal protection.",Justice Center,English,,6,Windows,None,,No Wi-Fi,,"Adults, Immigrants/Refugees, Low Income, Seniors",Users of the court system,Limited Users,"401 Washington St
Wenatchee, Washington
(47.42252852679694, -120.31676652342676)"
Edith Bishel Center for the Blind and Visually Impaired,,Brian Lee,Computer Lab Instructor,509-735-0699,,http://edithbishelcenter.org,info@edithbishelcenter.org,United States,99336-2128,Benton,,,,"Large print software and JAWS (Job Access With Speech) demonstrations  and computer classes are available at our four-station computer  technology training lab. 	Our Independent Living Program has been expanded to help any of the  clients 	that want computer technology training receive individual one-on-one  training from our instructor with the latest computer software and  equipment for the 	blind and visually impaired. Instruction is designed to respond not  only to their age and special needs, but also to their skill level. It  is also designed 	to help them if they have other barriers to overcome, such as language  or economics (since many cannot afford a customized computer).",Human Services/Non-profit (non-residential),"English, Spanish",,4,Windows,Blind/LV,,No Wi-Fi,,"Adults, Disabled, Seniors",,All Public,"628 North Arthur Street
Kennewick, Washington
(46.21662027100132, -119.18640856802557)"
Jefferson Terrace Computer Lab,"Jefferson Terrace Computer Lab Committee, Seattle Housing Authority, and Full Life Care",Michael King,Lab Volunteer,206-382-0763,,http://www.seattlehousing.org/housing/public/locations/jefferson-terrace/,JTCLMK@aol.com,United States,98104-2401,King,,,,"The Jefferson Terrace Computer Lab is located in Jefferson Terrace, a Seattle Housing Authority apartment building in Seattle’s First Hill neighborhood. It is administered by a partnership of Jefferson Terrace residents, the Seattle Housing Authority, and Full Life Care. The lab is open to all residents of the building and their guests, and is supervised by resident volunteers. On the floor on which the lab is located, a wireless Internet connection is available to laptop computer users at all times. ",Housing,English,,8,Windows,"Blind/LV, Wheelchair accessible",,Offers Wi-Fi,,"Adults, Disabled, Immigrants/Refugees, Low Income, On-site Residents, Seniors",,Limited Users,"800 Jefferson Street, Suite 110
Seattle, Washington
(47.604525972379406, -122.3249974841811)"
Street Youth Ministries,,Rowena Harper,Executive Director,206-524-7301,186,http://www.streetyouthministries.org/,rowenah@upc.org,United States,98105,King,https://www.facebook.com/pages/Street-Youth-Ministries/96898812700,,,"Street Youth Ministries (SYM) is a non-profit, faith-based organization serving homeless and at-risk youth ages 13-25 in the Seattle area. SYM's mission is to provide youth in Seattle's University District with life-skills, resources and relationships that bring hope and healing to their lives and the community.
In March of 1993, a group of individuals and churches recognized the growing problem of youth homelessness in Seattle's University District and formed a partnership to address the issue. Today, SYM is committed to helping young people exit street life, and works with hundreds of youth each year.",Human Services/Non-profit (non-residential)Faith-based,English,,15,Windows,None,,Offers Wi-Fi,,"Adults, Youth: Teen",Teens and young adults ages 13-25,Limited Users,"4540 15th Ave NE
Seattle, Washington
(47.6620301409228, -122.31187064248824)"
Airway Heights Library,Spokane County Library District,Branch Supervisor,,509-893-8250,,http://www.scld.org,ahcirc@scld.org ,United States,99001,Spokane,http://www.facebook.com/SpokaneCountyLibraryDistrict,,,"To be indispensable to the community, connecting people with resources 24/7.




HOURS:









Monday:Tuesday:Wednesday:Thursday:Friday:Saturday:Sunday:



closed10-8closed10-8closed10-6closed






",Library,English,,5,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"1213 S. Lundstrom St
Airway Heights, Washington
(47.64449184336149, -117.59307972871477)"
Argonne Library,Spokane County Library District,Branch Supervisor,,509-893-8260,,http://www.scld.org,arcirc@scld.org ,United States,99212-1868,Spokane,http://www.facebook.com/SpokaneCountyLibraryDistrict,,,"To be indispensable to the community, connecting people with resources 24/7.




HOURS:









Monday:Tuesday:Wednesday:Thursday:Friday:Saturday:Sunday:



10-810-810-810-610-610-6closed






",Library,English,,7,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"4322 N Argonne Rd
Spokane, Washington
(47.696247826147726, -117.28278664894538)"
Cheney Library,Spokane County Library District,Branch Supervisor,,509-893-8280,,http://www.scld.org,chcirc@scld.org ,United States,99004-1688,Spokane,http://www.facebook.com/SpokaneCountyLibraryDistrict,,,"To be indispensable to the community, connecting people with resources 24/7.




HOURS:









Monday:Tuesday:Wednesday:Thursday:Friday:Saturday:Sunday:



10-810-810-810-610-610-61-5






",Library,English,,7,Windows,"Blind/LV, Wheelchair accessible",JAWS installed on 1 internet terminal,Offers Wi-Fi,,"Adults, Disabled, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"610 1st St
Cheney, Washington
(47.4883965187359, -117.57419396609947)"
Deer Park Library,Spokane County Library District,Branch Supervisor,,509-893-8300,,http://www.scld.org,dpcirc@scld.org ,United States,99006,Spokane,http://www.facebook.com/SpokaneCountyLibraryDistrict,,,"To be indispensable to the community, connecting people with resources 24/7.




HOURS:









Monday:Tuesday:Wednesday:Thursday:Friday:Saturday:Sunday:



10-810-810-810-610-610-61-5






",Library,English,,8,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"208 S Forest Ave
Deer Park, Washington
(47.952338319430496, -117.46046207582853)"
Fairfield Library,Spokane County Library District,Branch Supervisor,,509-893-8320,,http://www.scld.org,ffcirc@scld.org ,United States,99012,Spokane,http://www.facebook.com/SpokaneCountyLibraryDistrict,,,"To be indispensable to the community, connecting people with resources 24/7.




HOURS:









Monday:Tuesday:Wednesday:Thursday:Friday:Saturday:Sunday:



closed10-8closed10-6closed10-6closed






",Library,English,,3,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"305 E Main
Fairfield, Washington
(47.38531403576091, -117.1704280776642)"
Medical Lake Library,Spokane County Library District,Branch Supervisor,,509-893-8330,,http://www.scld.org,mlcirc@scld.org ,United States,99022,Spokane,http://www.facebook.com/SpokaneCountyLibraryDistrict,,,"To be indispensable to the community, connecting people with resources 24/7.




HOURS:









Monday:Tuesday:Wednesday:Thursday:Friday:Saturday:Sunday:



10-8closed10-8closedclosed10-6closed






",Library,English,,4,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"321 E. Herb Street
Medical Lake, Washington
(47.571093026856666, -117.6795266699022)"
Moran Prairie Library,Spokane County Library District,Jason Johnson,Branch Supervisor,509-893-8340,,http://www.scld.org,mpcirc@scld.org ,United States,99223-6946,Spokane,http://www.facebook.com/SpokaneCountyLibraryDistrict,,,"To be indispensable to the community, connecting people with resources 24/7.




HOURS:









Monday:Tuesday:Wednesday:Thursday:Friday:Saturday:Sunday:



10-810-810-810-610-610-61-5






",Library,English,,6,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"6004 S Regal St
Spokane, Washington
(47.599444802913865, -117.36859096376088)"
North Spokane Library,Spokane County Library District,Branch Services Manager,,509-893-8350,,http://www.scld.org,nscirc@scld.org ,United States,99218-1597,Spokane,http://www.facebook.com/SpokaneCountyLibraryDistrict,,,"To be indispensable to the community, connecting people with resources 24/7.




HOURS:









Monday:Tuesday:Wednesday:Thursday:Friday:Saturday:Sunday:



10-910-910-910-910-610-61-5






",Library,English,,16,Windows,"Blind/LV, Wheelchair accessible",JAWS installed on 1 internet terminal,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"44 E Hawthorne Rd
Spokane, Washington
(47.75116089485461, -117.40972417777218)"
Otis Orchards Library,Spokane County Library District,Branch Supervisor,,509-893-8390,,http://www.scld.org,otcirc@scld.org ,United States,99027-9336,Spokane,http://www.facebook.com/SpokaneCountyLibraryDistrict,,,"To be indispensable to the community, connecting people with resources 24/7.




HOURS:









Monday:Tuesday:Wednesday:Thursday:Friday:Saturday:Sunday:



closed10-810-810-6closed10-6closed






",Library,English,,5,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"22324 E Wellesley Ave
Otis Orchards, Washington
(47.70031276172017, -117.10579108035887)"
